username,text,likes,datetime
username,Min puskesmas dkk pandanaran hari sabtu tutup sampai jam brp?,0,2020-01-11
username,repost boleh yak 🙏,1,2020-01-13
username,"Alhamdulillah sebagai warga Kota Semarang sangat terbantu dg adanya ambulan hebat, terimakasih , salam sehat",1,2020-01-13
username,Apa fogging masih diperbolehkan?,0,2020-01-15
username,Eeeeeaaaaaa🤣🤣🤣🤣,0,2020-01-16
username,😍😍😍,0,2020-01-16
username,Termasuk jalan kaki muter2 mall tidak minkes?,2,2020-01-21
username,Cakeep .... dan mantull ...,0,2020-01-22
username,"Kami tunggu adek mike untuk kuliah di @username ,@username 😂",0,2020-01-23
username,@username,0,2020-01-24
username,👍😍🌷🌸🌺🌼👏🇮🇩 keren banget Semarang ku hebat .. TRIMAKASIH walikota ku Kas HENDI... mantafff,0,2020-01-24
username,"Di tambahin juga min gambarnya pake ""Isi Piringku"" 😁😁😁",0,2020-01-25
username,Mantap👍👍👍,0,2020-01-26
username,Amin amin amin,0,2020-01-26
username,Kantor masih di Ng suite atau sudah kembali di jalan pandanaran? @username,0,2020-01-27
username,@username,1,2020-02-01
username,Apakah benar berita yg di kompas tv itu min? Sdh ada korban meninggal di smg tepatnya RSUD Kariadi? Apa itu cuma simulasi?Mohon konfirmasinya,1,2020-02-01
username,Barakallah...👍min klo orang cerdas knp ciri2 nya lebar kening nya yaa bnyk nampung ilmu gitu ...,0,2020-02-03
username,Minkes. Gedung sampun diresmikan apa sudah difungsikan? Hari ini mau urus Surat ke DKK ke mgsetos apa pandanaran?,0,2020-02-03
username,😍😍😍 keren bgt ✨✨✨,0,2020-02-06
username,Syukaaaa 😍,0,2020-02-07
username,"kalau mau ke thailand,aman ga bp/ibu?",0,2020-02-10
username,Masker tambah langka ya min.. @username,0,2020-02-10
username,"Beli buble tea belum pernah min. Kita skluarga sukanya minum air mateng, infuse water, sama kalao pngen agak manis, minum lemon dikasih madu/ekstrak kurma. Sama kita nerapin pola hdup B2SA(beragam, bergizi, sehat dan aman) no sugar, no nasi putih pakai beras merah, no lemak jenuh, no pengawet dan makanan/minuman kemasan. Hidup Sehat itu bentuk ketaatan kita kpada sang Kholiq, tidak mendzolimi diri dg memasukan makanan/makanan yg tidak baik ke diri kita. Dan sehat adalah investasi dimasa depan. Dah gitu aja... #semangat #hidupsehatalami",1,2020-02-11
username,Jahe rempah mbah jo mantab lho min,1,2020-02-24
username,Mbak minkes demam yaa,0,2020-02-24
username,Udah mw akhir Bulan Pebruari di Share.. 😮😮 @username .,1,2020-02-27
username,"Alhamdulillah,semoga seluruh negri bebas dr corona,khususnya semarang",1,2020-02-28
username,Ok siap minkes.,1,2020-02-28
username,Terima kasih sudah menebarkan optimisme 🙏🙏,1,2020-02-28
username,❤️,1,2020-02-28
username,"Setuju harus menjaga kebersihan dan jaga daya tahan tubuh. @username, Bpk @username mohon dapat diupayakan sanitizer ditempat tempat umum beserta masker. Karena sdh mulai kesulitan mencari dua benda tersebut. Semoga Semarang tetep sehat selalu. Terimakasih.",1,2020-03-02
username,"Maap kak,mau tanya klo daftar uhc lsg dipuskesmas terdekat bs ngk kak?",0,2020-03-02
username,Ijin share ya min 🙏,0,2020-03-02
username,Ijin share,0,2020-03-03
username,@username,0,2020-03-03
username,@username perlune cuci tangan mbing . santai wae,1,2020-03-03
username,Pegawai PUSKESMAS?,0,2020-03-06
username,Kalo untuk para pegawai RS terutama bagian pendaftaran apakah wajib memakai masker?,0,2020-03-06
username,bagaimana menjaga imunitas tubuh kita supaya baik ? Dan bagaimana cara meningkatkan imunitas tubuh kita ?,0,2020-03-11
username,Itu tangan siapa min..maacih inpo cuci tangana 🙌,0,2020-03-11
username,mohon beli disinfektan di manakah @username krn kita cari sekarang jg tdk gampang 🙏,1,2020-03-16
username,Min saran untuk pemyemprotan di pasar pasar tradisional juga,3,2020-03-16
username,❤️❤️❤️❤️,0,2020-03-16
username,Minta tolong fasilitas penyemprotan desinfectan ke mushola alma'ruf puspowarno selatan II apakah boleh?,0,2020-03-16
username,Waaahhh bu RT nya siapa nih.. 🤔😭,0,2020-03-16
username,info valid kondisi ter update ttg Corona di Smg bisa lihat dimana Pak?,0,2020-03-16
username,"Gubernur pak Ganjar menyarakan agar tidak mengunjungi keramaian.. seperti pasar, mall dll. kalo pasar mgkin usaha individu, tapi kita yg kerja kd kryawan di mall gmn pak? kalo toko ga ada perintah tutup ya kita tetep masuk 🙏 @username",1,2020-03-16
username,Apakah acara ini tetap jalan? Atau di tunda?,0,2020-03-16
username,"Maaf mau tanya,, untuk sekolah2 bisa tidak ya? Mengadakan program penyemprotan disinfektan? Karena anak2 rentan thd virus. Terima kasih",0,2020-03-17
username,Sekolah yg skrg muridny libur Mohon disemprot disinfectant juga min biar steril,0,2020-03-17
username,"Tolong diedukasikan ke banyak orang. TIDAK PERLU HEBOH BELI HAND SANITIZER YG HARGANYA AUJUBILAH. mending belilah ALKOHOL 70% di kimia farma. Trus dibagi di botol spray yg 50 cc an aja. Spy dg sering di refill, resiko kadar alkohol nya menurun krn penguapan dikit. Inget kan gaess.. Dimana2 dokter bedah akan mensterilkan diri dan bagian pasien yg mau dioperasi dg alkohol 70% dan bethadine. Nggak pernah pake larutan hand sanitizer. Spy efek sterilisasinya lebih maksimal. Coba bayangkan, Di youtube banyak panduan membuat HS dg menyampur 1 bag alkohol 70% + 1 bag aloe vera gel. Jadi jika mau bikin 1 liter alkohol, ditambah aloe vera gel 1 liter pula.. Setelah dicampur, apakah kadar alkoholnya masih 70% ? Pasti turun.. Tapi kalo pake alkohol saja, kulit jadi kering.. Pernah salaman dg dokter bedah ? Kulitnya halus tuh. Jd kalo mau halus, sebelum tidur oleslah minyak zaitun. be smart. Kita membutuhkan penyeteril tangan yg berfungsi maksimal. Berkhasiat dan lebih murah pula. Hrg alkohol 70% di kimia farma Rp. 50 rb/liter.",0,2020-03-17
username,Min aq lg batuk msh aktif kerja pngn pake masker nyari dmn2 kosong.. pliss sediain dong,1,2020-03-18
username,@username,0,2020-03-18
username,@username @username @username,0,2020-03-18
username,"Maaf min, apakah pelayanan di dinas kesehatan tetep dibuka?",0,2020-03-18
username,"Min, pemberian vaksin PCV bisa di puskesmas gak? 🙏",0,2020-03-18
username,"selamat sore pak/ ibu , saya mewakili temen2 tenaga medis khususnya klinik pratama maupun klinik utama, mohon untuk memberikan akses untuk pembelian kebutuhan masker, handsanitazer, dan alkohol 70%, mengingat kondisi kayak gini kami kesusahan untuk membeli barang2 tersebut dengan jumlah yang agak banyak untuk persediaan di klinik kami , dan ada beberapa alkes yang tidak memberikan izin untuk pembelian barang2 tersebut dengan jumlah banyak dan diwajibkan pembelian yang di samakan dengan masyarakat umum, padahal kebutuhan kami lebih penting karena pada umumnya masyarakat akan datang ke klinik dulu sebelum datang ke rumah sakit, mayoritas masyarakat banyak yang menggunakan BPJS, untuk itu kami mohon bapak/ ibu bisa memberikan akses yang lebih mudah untuk kami tenaga medis yang di klinik, terimakasih",0,2020-03-19
username,"Gimana mau mencegah covid 19? Ketersediaan masker, alkohol 70% n sabun antiseptik aja di pasaran langka, kalo adapun pasti mahal, tolong dong di perhatikan lagi kami yg ingin mencegah dengan menyediakan barang2 yg kami butuhkan, yar korbannya gak tambah banyak lagi 🙏🙏🙏🙏",0,2020-03-19
username,sy mengirimkan pesan melalui DM.. mohon informasinya 🙏🏻🙏🏻🙏🏻,0,2020-03-19
username,Semangat Minkes...,1,2020-03-20
username,"orang yg harus tetapbekerja diluar bagaimana min???...pegang ini itu kan butuh juga barang langka itu 😥, sedangkan barangnya kosong semua ☹",0,2020-03-20
username,Ini jg yg kami sampaian setiap penyuluhan.. stop menyebar hoax🙌🙌🙌,0,2020-03-20
username,@username Pak mohon pencerahannya kami sdh merencanakan sdh lama seminar tgl 29 Maret ini apakah kami tunda apa kami lanjutkan apakah kami melanggar aturan sedangkan pihak hotel disemarang memperbolehkan dilanjutkan mohon pencerahannya. Terimakasih,0,2020-03-21
username,@username Pakmohon pencerahannya kami sdh merencanakan sdh lama seminar tgl 29 Maret ini apakah kami tunda apa kami lanjutkan apakah kami melanggar aturan sedangkan pihak hotel disemarang memperbolehkan dilanjutkan mohon pencerahannya. Terimakasih,0,2020-03-21
username,@username Pak mohon pencerahannya kami sdh merencanakan sdh lama seminar tgl 29 Maret ini apakah kami tunda apa kami lanjutkan apakah kami melanggar aturan sedangkan pihak hotel disemarang memperbolehkan dilanjutkan mohon pencerahannya. Terimakasih,0,2020-03-21
username,"klo hanya berada dalam 1 ruangan dengan yg baru dtg dari LN singapura, lalu kurun waktu 14 hari ada batuk pilek tanpa demam bagaimana lur?",0,2020-03-22
username,"Maaf nih min @username mau tanya,untuk kasus yg tidak menunjukkan tanda atau ciri2 tp masih tetap kena bagaimana?kan ada tuh yg begitu....🙏",0,2020-03-22
username,"Min, kalo rapid test udah ada di Semarang, skema/protokol buat masyarakat umum yg ingin test gimana? Udah siap belom?",0,2020-03-22
username,Min.. Tanya bole ... Ini ponakan saya akan nikah di tgl 29 maret gimana ya min .. Soalnya gedung sdh dilunasi katering jg dll nya .. Solusinya gimana min,0,2020-03-22
username,Mau tanya min.. kalau semisal periksa ke klinik tidak apa min?,0,2020-03-23
username,Kapan kapan undang dokter dari RS Columbia yaa min 💓,0,2020-03-23
username,pak/bu dkk kalau mau adakan resepsi di akhir bln maret ini apakah akan kena sweeping nggih,0,2020-03-23
username,Dkk masih di hotel apa dah blk lagi ke pandanaran ?,0,2020-03-23
username,Selamat Malam admin! Kami CIMSA FK UNISSULA Semarang telah mengirim pesan berupa undangan kolaborasi dalam hal penanganan dan pencegahan covid-19 besar harapan kami untuk dapat bekerja sama kami tunggu untuk balasannya Terimakasih,1,2020-03-24
username,Min please baca dm....sebaran tiap kelurahan benar apa hoax....biar masyarakat semarang tercinta yakin akan keamanannya..please..please,0,2020-03-24
username,Pak kalo demam menggigil tapi tidak ada batuk pilek apakah perlu ke rs khusus covid,0,2020-03-24
username,Data ODP dan PDP masih kosong,0,2020-03-24
username,Chat WA nya banyak tidak dibalas. Mohon dicek ya Pak @username dan Pak @username,0,2020-03-24
username,Adakah data persebaran covid-19 di semarang? Per kecamatan gitu...agar lebih jelas dan kami sebagai warga bisa menangkal berita hoax..,1,2020-03-25
username,"menanggapi dijadikannya rumah dinas walikota semarang sebagai tempat isolasi pasien PDP corona, saya harap pemerintah semarang melakukan penyemprotan disinfectan sesering mungkin & berkala di daerah pemukiman sekitar rumah dinas walikota, mengingat sekitarnya adalah pemukiman padat penduduk. Apalagi belakang rumah dinas walikota ada panti jompo. Ditambah jika nanti sekolah sudah tidak lagi diliburkan, samping rumah dinas walikota ada sd pak. Mohon lebih diperhatikan agar tidak membuat resah warga sekitar. Suwun 🙏🏻",0,2020-03-25
username,"Saya sudah cek websitenya http://siagacorona.semarangkota.go.id/ secara berkala tiap hari. Saya lihat sudah ada perubahan tampilan penyajian data PDP dan ODP, sekarang jg sudah ada diagramnya. Tapi masih belum cukup pak. Kita harus lebih gesit drpd virusnya Pak 🙏🏼. Pak, mohon info resmi mengenai area persebaran PDP dan ODP di website http://siagacorona.semarangkota.go.id/🙏🏽 karena apa pak? Untuk memerangi info hoax di grup-grup WA pak...",0,2020-03-25
username,"Saya sudah cek websitenya http://siagacorona.semarangkota.go.id/ secara berkala tiap hari. Saya lihat sudah ada perubahan tampilan penyajian data PDP dan ODP, sekarang jg sudah ada diagramnya. Tapi masih belum cukup pak. Kita harus lebih gesit drpd virusnya Pak 🙏🏼. Pak, mohon info resmi mengenai area persebaran PDP dan ODP di website http://siagacorona.semarangkota.go.id/🙏🏽 karena apa pak? Untuk memerangi info hoax di grup-grup WA pak...",0,2020-03-25
username,"Kenapa sebaran di dikecamatan/kelurahan udah gk ada ?? Padahal bisa membantu supaya kita tidak ke daerah tersebut. Padahal awal awalnya web tersebut masih ada sebaran wilayahnya, saya sudah lihat lihat ada yang tulisannya positif dan negatif. Itu membuat kita bisa waspada supaya tidak ke daerah positif tersebut. Terimaksih.",0,2020-03-25
username,"Pak, penyemprotan disinfectan yang di semarang barat kok hanya di pinggir jalan raya? Rumah saya daerah belakang rumah dinas walikota, jalan depan rumah saya juga gak disemprot, malah hanya penyemprotan di jalan raya nya saja 🙃",0,2020-03-26
username,#timrebahan,0,2020-03-27
username,Utk informasi cairan desinfektan yg beredar apakah benar dengan menggunakan bayclin bisa,0,2020-03-28
username,"Lur, rilis petunjuk/guidance/protokol untuk menjalankan isolasi mandiri jg pleaseeeee. Sambil nunggu persiapan rumah dinasnya jadi... Petunjuk/guidance/protokol untuk orang yg serumah, dan untuk lingkungan rumahnya. Biar RT RW bisa bantu ODP dan PDP dengan maksimal dan aman tanpa stigma 🙏🏼🙏🏼🙏🏼 at least kalau gabisa kasih info geomapping, rilis bentuk2 empati apa saja yg bisa dilakukan warga (misal nukoke makan, opo masake, opo nukoke obat opo piyelah lur aku yo rafaham mulakno takon) 🙏🏼",0,2020-03-28
username,"Lur, rilis protokol untuk menjalankan isolasi mandiri jg ya lur. Protokol untuk ornag yg serumah, dan untuk lingkungan rumahnya. Biar RT RW bisa bantu ODP dan PDP dengan maksimal dan aman tanpa stigma 🙏🏼🙏🏼🙏🏼 at least kalau gabisa kasih info geomapping, rilis bentuk2 empati apa saja yg bisa dilakukan warga (misal nukoke makan, opo masake, opo nukoke obat opo piyelah lur aku yo rafaham mulakno takon) 🙏🏼",0,2020-03-28
username,Min . Konsul dokter yang di wa dijawab paling cepat brapa hari ya ? 😔,0,2020-03-28
username,Kalo mau tau jumlah odp atau pdp di @username caranya gmn ya min,0,2020-03-28
username,daerah saya ad anggota tni yg pulang dari jkt ...apakah dia termasuk ODP pak,0,2020-03-29
username,Alur/cara melapor adanya ODP gmn ya??,0,2020-03-29
username,@username,0,2020-03-30
username,@username,0,2020-03-30
username,"Mau bertanya ya, admin 🙏 apakah jika ingin meminta data penelitian masih harus datang langsung ke kantor atau bisa online? Makasih",0,2020-03-31
username,"Pak @username @username @username minta tlg warga kebonharjo semarang utara diedukasi. di sana seolah olah tdk terjadi apa apa, semua masih seperti biasa. pada nggak pakai masker, orang tua dan anak masih pada bergerombol dan main di luar rumah. terima kasih pak",0,2020-04-03
username,"Pak @username @username @username @username minta tlg warga kebonharjo semarang utara diedukasi tentang covid 19. tdk pakai masker, tdk ada physical distancing. terima kasih",0,2020-04-03
username,Puskesmas yg di gedung dkk besok sabtu buka kan min?,0,2020-04-03
username,Kalau klinik kecantikan masih menerima facial seperti biasa apakah harus diedukasi?,0,2020-04-03
username,@username,0,2020-04-04
username,Dibantu ndan @username,1,2020-04-04
username,Yg kmrn wek @username,0,2020-04-04
username,@username,0,2020-04-04
username,loh min.. narsum blg doi ambil pasien. nakes dong nih.? hla ko bisa2 ne koar2 ambil pasien positif.??? lockdown daerah A.??? apakah doi punya kewenangan untuk bercuit2 seperti itu kah... lah.. kerahasian pasien menyebar bak virus Corona juga.... sedih saya.,2,2020-04-04
username,Harus di tindak biar ada efek jera. @username,1,2020-04-04
username,@username,0,2020-04-04
username,@username 👆,0,2020-04-05
username,Budayakan saring sebelum sharing 👍,0,2020-04-05
username,salfok sama spanduk Gong Xi Fa Cai 2570 = tahun 2019,0,2020-04-05
username,Ga ada sosialisasi dari puskesmas yaa? Di kampung2 ato rumah ke rumah,0,2020-04-07
username,"Selamat siang min, mohon dicek dm nya yaa 🙏",0,2020-04-07
username,"ya kalau orangnya yg datang sadar diri min.. kalau enggak, gimana dong? @username",0,2020-04-09
username,Tonggoku nembe balek seko jakarta min..kandanane angel soale .,0,2020-04-09
username,Cara pengisian gimana pak ...kok masih bingung jalur pengisiannya....,0,2020-04-09
username,@username,0,2020-04-09
username,@username aku nak balik semarang yo nggo iki?,0,2020-04-09
username,Kalau anak kos min? Tapi dah lama di Semarang aja gitu gak pulang ?,0,2020-04-09
username,#dirumahaja sambil menunggu kapan dinas kesehatan semarang mengecek ke rumah rumah warga test covid-19 sekiranya ad yg gejala langsung di ODP isolasi. insya Allah akan lbih cepat teratasi wabah ini.,0,2020-04-10
username,"Maaf, kalau rumahnya di semarang, tapi kerjanya di luar kota atau pulau, bagaimana jika beliau pulang ke semarang?",0,2020-04-10
username,Kalo rumah nya demak tapi kerja nya di laju ke semarang isi data juga gak nih??,0,2020-04-10
username,Untuk pendatang yang stay 2 hari di semarang apa harus isi data juga min?,0,2020-04-10
username,Klo saya dr surabaya min gimana nih mau pulang semarang hrs ngisi dlu?,0,2020-04-10
username,"Ortu dsmarang tp domisili di demak, klo mau lebaran trus sungkem ama ortu apakah laporan jg?",0,2020-04-12
username,@username,0,2020-04-13
username,"Mohon bantuannya untuk share informasi - Anak saya PUTRA BAKTI DEWANTO @username menghilangkan diri dari rumah sejak 16 Maret 2020 jam 11.00 sampai hari ini tidak pulang, tidak bisa dihubungi 😭😭😭 mohon dibantu apabila ada pihak yg melihatnya agar dapat menyuruhnya pulang 🙏🙏🙏 keluarga sudah melaporkannya ke PolSek namun sampai hari ini ananda belum juga pulanh dan upload foto seperti berandalan 😭😭😭😭😭 ananda masih sekolah SMP kelas 3, mohon supportnya untuk menyebarkan berita ini agar hati nya tergugah untuk segera pulang 🙏🙏🙏🙏",0,2020-04-14
