text,label,username,likes,datetime
"Postingan sebelumnya masker scuba kurang efektif, yang pakai scuba termasuk melanggar protokol kesehatan gak min?",neutral,username232,0,2020-09-19
Datanya aneh,negative,username233,1,2021-02-26
"Uhc itu kayak kartu bpjs tapi dri pemerintah ,yg gak bayar sama sekali perbulannya . Tpi faskesnya ikut puskesmas setempat .",neutral,username234,1,2021-05-21
Ini baru tes massal sampling nih..cb beneran massal..ambyar pasti jumlahnya...yok semangat yok naik terooosss #sarcasm,negative,username235,1,2020-07-05
"Pdp yang antri swab, nunggu berapa hari ya kak?",neutral,username236,0,2020-06-03
"Bahagia bersamamu min, ... Buka bersama kalau tempatnya di masjid itu saya ok, bawa takjil masing2 ... Ibadah tenang, tepat waktu, kebersihan terjamin, insyaalloh di ridloi Alloh Subhanahuwata'alla, dan menjaga protokol kesehatan .",neutral,username237,0,2021-05-04
min dkk tutup jam brp,neutral,username238,0,2020-11-12
@username 😀,neutral,username239,0,2020-05-17
"Pedurungan tengah benarkah 7 ? Diperumahan saya saja 12 orang dinyatakan positif &sudah lapor,",negative,username240,1,2021-06-18
Sendangmulyo masih juara 😢😢😢,negative,username241,1,2021-02-10
Terus meroket ...kpn yurun,negative,username242,0,2020-11-14
Gass teruss 🔥🔥,positive,username243,0,2021-03-15
Semarang timur di peta gak ada ya,negative,username244,2,2020-06-05
Data nya salah apa gimana min😂 mlati baru 5 kok di peta 25. Yang bener yg mana min😅,negative,username245,4,2020-08-14
Mantap lur sing penting jo àmbyàr bànget,positive,username246,0,2020-06-25
Mtr nwn infonya.....tetap jaga stamina...jangan putus asa n jangan bosan tuk slalu saling mengingatkan.....pasti bisa....ayo smangat...🙏🙏🙏,positive,username247,3,2020-10-19
Kalo OTG itu bila di rapidtest hasilnya reaktif atau ga?,neutral,username248,0,2020-06-22
nah gini bermanfaat. ndak covad covid aja yg di posting min.. 😅,positive,username249,0,2020-07-01
Abis long weekend langsung naik lagi,negative,username250,0,2020-10-31
maksudnya +luar kota itu gmn siih....luar kota nya masuk dimana ??,neutral,username251,0,2020-07-20
@username,neutral,username252,0,2020-09-22
Dana penanganan covid ngono mlebune neng ndi @username yaa? Perawatan sampai meninggale barang ngono ???,neutral,username253,1,2020-12-10
Salam sehaaaaat ! Stay safe yekiiiii 💕💕💕,positive,username254,0,2020-05-19
"Yang pada ngopi"" terutama.. msi banyak tempat"" cafe yg justru jdi tempat kumpul buat nongkrong"".. banyak yg bergerombol, ketawa"" bercanda"" smpe muncrat"" ngomongnya, nda pke masker, nda jaga jarak.. kayak gtu kok virusnya nda bakal pindah"" ke orang"".. ngopi di rumah kan bisa murah lagi dan aman.. nda afdol klo minum kopi cm seharga 15-30rban bisa ngalahin test swab virus yg harganya jutaan dan ndatau kita kena virus apa kita nyebar virus yg nda di sengaja.. bikin rugi orang lain dan kita sendiri. Apalagi temen kita sendiri..",negative,username255,4,2020-08-03
🙏Alhamdulilah menurun,positive,username256,1,2021-02-05
"Puji Tuhan ????,",positive,username257,3,2021-06-23
@username @username @username @username @username,neutral,username258,0,2020-06-03
"Dr awal aku liat,, mijen emang top,,zona putih terus 😁",positive,username259,2,2020-07-14
Update penyebaran covid mana minkes ?,neutral,username260,1,2020-06-17
Alhamdulillah,positive,username261,2,2021-03-08
Alhamdulillah🙏,positive,username262,0,2020-07-18
"Coba deh @username kalau malam keliling jl gajah, medoho, tlogosari....iso nangis getih ndelok cah nom do nongkrong neng ngkringan, cafe,",neutral,username263,2,2021-06-09
Utk admin tolong jgn taunya cuma update angka2.....pertanyaan warga tolong dijawab dong.....,negative,username264,0,2020-12-08
Jangan panik 🤣,positive,username265,0,2020-09-03
"Kyk kenal pembawa acaranya min, titip salam yaa😍",positive,username266,0,2020-04-30
"Selamat ulang tahun pak @username , sehat dan sukes selalu, yuk tarik rem nasional dengan lockdown , penyebaran covid 19 sudah terlalu cepat dan masif ??",positive,username267,1,2021-06-21
untuk vaksin nya sinovac atau astrazeneca ya min? ,neutral,username268,0,2021-06-21
karang roto tambah banyak aja,negative,username269,0,2020-07-21
"Ya Allah naik terus??,",negative,username270,0,2021-06-04
"Alhamdulillah, terima kasih dulur2ku DKK yg terus menerus mendedikasikan pengabdian bagi kemanusian. Semoga Allah menganugerahkan balasan sepadan atas kebaikan panjenengan semua.",positive,username271,3,2021-03-08
"Jumlah covid semarang selatan dan semarang tengah di peta, *terbalik*",negative,username272,0,2020-10-01
Semoga ini bisa jd pertimbangan ya min @username 😊,positive,username273,0,2020-07-18
Semua tempat layanan swab antigen/PCR membludak antriannya. Yg positif super banyak. Banyak juga yang positif tanpa gejala masih tetap kerja & berkeliaran. Ini sepertinya Herd Immunity. ?? ,negative,username274,11,2021-06-20
waduh......semoga pada tertib prokes ya. Supaya cepet selesai gitu.,positive,username275,0,2020-12-02
Mundaak maneeehhh... Akiihh.. 88 orang.. Ajuurr juuu,negative,username276,0,2020-11-12
Biaya bersihin karang gigi dipuskesmas tanpa bpjs brapa min?,neutral,username277,1,2020-10-17
waduuuhh Semarang barat tambah banyak,negative,username278,0,2020-10-06
Mijen kok nambah terus😭😭😭,negative,username279,0,2020-07-20
Naik lg min...😮,neutral,username280,0,2021-05-08
"@username ..maaf untuk pendaftaran vaksin pra lansia di victori.semarangpemkot ...kok tetap belum bisa nggih, apa bisa datang langsung dilokasi nggih, matur nuwun @username,",negative,username281,0,2021-06-04
Mantaap naik lg,negative,username282,1,2020-11-04
"Klo ada gelaja2 spt itu, apa pertolongan pertama yg hrs diberikan sebelum ke RS ?",neutral,username283,0,2020-10-05
Alhamdulillah turun. Smga turun terusss. Sedih jg mrinding tiap hri dengar ambulance yg di kawal patwal melintas di jln blkg rmh menuju pemakaman masal di Jatisari. Dan tiap pulkam Sleman hrs bw suket sehat Krn di cap dr zona merah.,positive,username284,0,2020-11-26
Gimana pendapat anda slurr @username @username @username,neutral,username285,0,2020-08-03
Amin,positive,username286,0,2021-04-24
Siip,positive,username287,1,2020-05-07
Meteseh naik terus 🤧,negative,username288,0,2020-12-13
"Jamannya seperti ini, alangkah baiknya sebarkan aja semangat ben rajin kerjo/belajar tapi ya tetep ngati2 ben imunitas terjaga, ngunu lo lurrrr",positive,username289,0,2020-09-11
Mksh infonya.....smoga semuanya tetap sehat n smangat slalu....jangan bosan tuk slalu mengingatkan sesama...🙏🙏🙏,positive,username290,2,2020-10-05
😁🤭👍👍👍,positive,username291,1,2020-08-26
loh min.. narsum blg doi ambil pasien. nakes dong nih.? hla ko bisa2 ne koar2 ambil pasien positif.??? lockdown daerah A.??? apakah doi punya kewenangan untuk bercuit2 seperti itu kah... lah.. kerahasian pasien menyebar bak virus Corona juga.... sedih saya.,negative,username292,2,2020-04-04
Tanjung mas turun banyak yah...,positive,username293,0,2020-07-28
"@username min tlg cek dulu di website tampilannya Uda spt itu blm , aktual blom Lo ak barusan liat,",negative,username294,1,2021-06-21
"Ayooo turunkaaaann teruuusss @username , segara pulih ekonomi Semarang 🤲",positive,username295,1,2021-03-19
"Prayoginipun ampun tindak Semarang rumiyin bapak... @username,",neutral,username296,2,2021-06-09
Knapa turun?,neutral,username297,0,2020-07-26
Brangsong ko rak ono lek,neutral,username298,0,2021-01-14
Kalau isolasi mandiri tuh dari puskesmas dapetnya apa aja to? Treatment nya maksudnya? Obatkah? Antibiotik kah? Atau cuma dipantau alias di larang pergi?,neutral,username299,0,2020-09-20
"??,",negative,username300,0,2021-06-04
"Gisikdrono lagi,uda minggu lalu mau turun skg malah paling banyak se semarang barat😑",negative,username301,0,2020-09-30
Umur 59 bisa daftar g min ?,neutral,username302,0,2021-04-01
banyumanik melebihi semarang utara... astaghfirullah...,negative,username303,0,2020-08-12
saya sudah pilih daerah rawan ..... Dan faskes sesuai domisili ttp Waktu login masih tertulis kelompok umum ? Bgm ini ? ,neutral,username304,0,2021-06-21
@username kendalanya di mana ya? Kmrn saya ga ada pilihan faskesnya. Jdi saya batalin trus daftar lagi. Pastikan domisili dan alamat KTP nya di semarang,negative,username305,0,2021-06-22
Kok pedurungan tengah kdg ada kdg tdk ada ya? 😂,neutral,username306,0,2020-08-31
Jozz....👍,positive,username307,0,2020-08-01
"Upload terus yang sakit min, biar pada takut 😅 terus data yang sembuhnya kapan dong??",negative,username308,2,2020-06-10
"naik turun terus ya min,, jgn lengah.tetap pakai masker di luar rumah.",positive,username309,3,2020-07-19
Meluas bnyk,negative,username310,1,2021-01-05
Di laman pendaftaran kok msih bertuliskan usia lebih dari 50th ya min?? Apakah yg umur 18-49th tetap bisa mendaftar atau bagaimana?? Trimakasih ???? ,neutral,username311,0,2021-06-21
"??????ngerii lur ,, ketok e wingii ijeh 877 saiki 1000 ..mundak e cepet men,",negative,username312,0,2021-06-09
Kui neng ndi min seng gunung Pati? Cluster apa min? Di bls min nak di commett,neutral,username313,0,2020-11-13
"Andai kamu sudah lulus @username ??,",neutral,username314,0,2021-06-16
Hari ini di pemancingan sebelah perumahan greenwood mengerikan😢 pada kumpul2 banyak yg gak pake masker...gak jaga jarak... Ijin keramaiannya gimana itu pengelolanya...😢,negative,username315,1,2020-09-13
"Bendan Ngisor perlahan tambah terus. Ada klaster kah, atau bgmn?",negative,username316,0,2020-07-15
"Ayoo mbok do sadar diri demi kebaikan bersama ndang normal,",positive,username317,0,2021-06-12
"Klo yg sudah pernah positip apa tetep divaksinasi, Min?",neutral,username318,1,2021-06-21
"ya Alloh sembuhkanlah para pasien"" yg sedang terpapar covid di seluruh dunia💞 semoga para korban tetap tegar dan kuat dalam menghadapi musibah ini, serta semangat terusss untuk sembuh 💞 saya selalu mendoakan untuk semuanya... jangan prnh berkecil hati krn stigma, yang terpenting adalah bisa kembali sehat🤲",positive,username319,4,2020-09-12
Bismillah semoga lekas hilang dri Semarang 💕💕,positive,username320,1,2020-07-29
Ndang normal yohhhh,positive,username321,2,2020-07-11
Semangat dkk siap2 upgrade data lebih signifikan yaa 😌😌,positive,username322,0,2020-10-07
Saya DM penting tidak dibalas min,negative,username323,0,2020-11-14
Alhamdulillah Meteseh tinggal 1 🙏,positive,username324,0,2020-09-26
"Mboten mudik tapi dateng semarang sami kumpal kumpul fota foto kruntelan, hadewh kadang bikin esmosi, kita udah tertib disiplin yg lainnya pada begitu",neutral,username325,2,2021-04-29
Saya dan istri lansia 71 th.,neutral,username326,0,2021-03-15
"@username jajalo diisi,",neutral,username327,1,2021-06-09
"Alhamdulillah Tlogosari kulon turun, td sepedaan lihat pembagian BLT di kantor pos tlogosari ruameee puoll ,saran sy mending langsung diantar ke rumah masing2 biar ngga menimbulkan keramaian 😁",positive,username328,1,2020-06-07
Sendok garpu semprot hand sanitizer lalu dilap tisu,positive,username329,3,2020-09-23
"Kota Semarang segera di lockdown karena sudah zona merah. @username @username @username @username @username cc @username,",neutral,username330,10,2021-06-07
@username @username @username,neutral,username331,0,2020-04-18
"Min lamper tengah nambah lagi,d kluster dan lamper berp min",negative,username332,0,2020-08-18
Delay,negative,username333,0,2021-04-25
"Data nggak valid nih kayaknya, d perum Sy nambah 3 orang tp malah d data 0 kasus...",negative,username334,0,2020-12-29
salfok sama spanduk Gong Xi Fa Cai 2570 = tahun 2019,neutral,username335,0,2020-04-05
Semarang jangan sampai menjadi Surabaya Jilid 2.!!,negative,username336,3,2020-07-01
@username,neutral,username337,0,2020-11-10
"Kasus lokal mulai naik, Juni kritis,",negative,username338,2,2021-06-04
Alhamdulillah,positive,username339,0,2021-02-18
"Min mau tanya..kalau sudah daftar online di victori , kira2 berapa hari dapat undangan vaksinnya ya? terima kasih.,",neutral,username340,0,2021-06-17
"Pendagang di pasar udah di vaksin, yg tdk di pasar kpn min..",neutral,username341,0,2021-03-09
@username,neutral,username342,0,2020-11-12
"Hari pertama sekolah, ada yg masuk, ada yg daring",neutral,username343,1,2020-07-13
"Alhamdulillah,semoga turun terus,aamiin",positive,username344,0,2021-03-26
💪🌹,positive,username345,0,2020-06-11
Min saya daftar kok katanya NIK dan No KK nya tidak sesuai terus? ,negative,username346,0,2021-06-21
72 kali,neutral,username347,0,2020-12-30
"Aku ga bisa divaksin juga,, sebab tekanan darah cenderung tinggi, dan pernah kena Asto yg jadi penyebab rematik jantung.. tz gimana buat orang2 yang tidak bisa divaksin min? harus jaga2 sendiri sementara waktu sampai keadaan membaik ya Min?",neutral,username348,0,2021-01-27
"Kenyataannya saya yakin lebih banyak, mnrt info teman dokter di rs skrg penuh. 🤔",negative,username349,4,2020-12-26
Mangane nambok ,neutral,username350,0,2021-06-20
@username,neutral,username351,0,2020-06-05
Mugassari Ayooo medun to kok malah paling akeh sak semarang sltn😭😭😭🤦‍♂🤦‍♂,negative,username352,0,2020-09-02
"Untuk wilayah sambiroto , mohon untuk bagian promkes sambiroto lebih giat lagi akan memberikan kesadaran warga sambiroto untuk selalu memakai masker. Setiap hari, warga yang saya lihat ,banyak yang blm memakai masker, wajar saja grafik sambiroto meningkat 😭 @username",neutral,username353,0,2020-07-29
Alhamdulillah bisa lebih faham...kl bisa pptnya dishare,positive,username354,0,2020-12-25
Yg banyak positif covid dari SMK mana ya?? apa mereka sudah sekolah tatap muka? 🙏,neutral,username355,0,2020-12-05
Gunungpati naiknya banyak bgt dlm 1 hari 🙀🙀🙀,negative,username356,0,2020-10-23
Jaga kesehatan yok semoga bisa cepat turun lagi ❤️,positive,username357,1,2020-08-10
Lha kok tambah terus tow....ayo tetep jaga kesehatan....,positive,username358,1,2020-11-13
Ya Allah kenapa itu Gisikdrono meningkat.. Lindungi kluarga hamba mu ini. Ya Allah,negative,username359,0,2020-12-14
"Min pasar meteseh ditutup tp malah pedagangnya pada jualan di indomaret sampe pasar meteseh min, gimana ya?soalnya jadi makin padet sepanjang jalan 🙏 @username",negative,username360,1,2020-06-17
"Kok,,tmbh parah gimana iki.??pdhl sdh byk yg di vaksin kan min @username,",negative,username361,2,2021-06-05
@username,neutral,username362,1,2020-05-29
Untuk ibu menyusui apakah boleh ikut vaksin??,neutral,username363,0,2021-05-20
"Kalo celana, makin longgar makin melorot. Kalo covid, kalo pengawasan melonggar grafik makin naik... 🙄",negative,username364,0,2020-06-20
"Min, bagaimana cara daftar pelayan publik swasta yang berumur 59 tahun? Terima kasih",neutral,username365,1,2021-03-30
😍🙏,positive,username366,0,2020-08-01
hla yg sembuh berapa min masak yg diberitakan pertambahan teruus,negative,username367,0,2020-06-12
"Memanasss lagi??,",negative,username368,0,2021-06-07
"Pd menikmatin masa covid 19 ,g sadar” yg 1 g bermasker ,lawan bicara bermasker,duduk” bergerombol.sebagian rakyat g rindu masa tak bercovid 19,sadarlah hai sdra” ku... jgn memelihara covid 19 smpi virus betah di indonesia ,salam sehat amin 🙏🏿🙏🏿🙏🏿❤️❤️❤️🇲🇨🇲🇨🇲🇨",positive,username369,1,2020-08-03
Mengerikan...masyarakat belum sadar dan menyepelekan ....,neutral,username370,0,2021-06-04
Curiga kayanya @username uda punya ktp indo,neutral,username371,2,2021-03-23
"Saya kutip berita hari ini dari situs berita Kumparan ""Pertama adalah tertinggi Kota Semarang 2.317, Jakarta Pusat 1.916, Kota Medan 1.432, Kota Surabaya 1.355, Jakarta Selatan 1.338, Jakarta Timur 1.327, Jakarta Utara 1.276, Makassar 1209, Jakarta Barat 1.135,"" ujar jubir pemerintah dan Satgas COVID-19, Prof Wiku Adisasmito, saat konferensi pers. jadi sebenarnya kasus aktif di kota semarang itu berapa ? Mbok datanya dibikin jelas dan Jujur",negative,username372,2,2020-08-31
"Duluuu, terdeteksi positif trus di tracing.- Kalau sekarang,tes antigen masuk di pasaran,orang tes hasil positif,diam-diam saja ( tidak lapor kemana-mana) bagaimana tracingnya?",neutral,username373,4,2021-01-04
Minta tolong aparat keamanan untuk mengamankan orang² yang tidak mau pake masker agar mereka dikarantina atau dipenjara krn dengan sengaja menyebarkan virus yg tidak mereka sadari... negara sebaiknya bikin undang² untuk mewajibkan masyarakat indonesia untuk memakai masker krn itu suatu kebutuhan... kebutuhan agar masyarakat selalu sehat... Jangan hanya himbauan²... krn himbauan² itu tidak akan didengar masyarakat² yg bodoh...,negative,username374,0,2020-07-02
Meteseh naik drastis.... 😢😢😢,negative,username375,0,2020-08-25
Wee naik lagi😮,neutral,username376,0,2021-03-28
Tambakaji alhamdulillah wes gak ono👏👏👏 semangatttt,positive,username377,0,2021-03-26
